Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Train < Test,Best_C,Best_Kernel,Best_Gamma
BAC,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.018193565720467188,0.22773921222056948,1,0.2,linear,scale
TU,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.36249113429751617,-0.0986745570910611,0,0.1,linear,scale
MRVL,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.4850054558009759,0.307793804540816,1,0.7,linear,scale
QCOM,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.5109350746005644,-0.40278412447274764,1,0.4,linear,scale
EXC,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.05830289250148418,0.14440348977144757,1,0.6,rbf,auto
PBR,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.12371644465797293,0.27934278334543267,1,0.1,linear,scale
TSM,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.14922915742540738,-0.5229281319152952,0,0.9,linear,scale
CTRA,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.39807337262608233,0.16143885277709236,1,0.1,linear,scale
VTRS,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.3560287676807799,0.4934229997838963,1,0.3,linear,scale
MU,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.006103180057482432,0.9157220129033099,1,0.1,linear,scale
C,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.264419385574457,1.0763393135990285,1,0.1,linear,scale
DVN,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.2216286665350119,-0.8112012335551945,0,0.4,linear,scale
WMT,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.04948592907878821,-0.1833399199756825,0,1.0,linear,scale
APH,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.4583046474871398,0.6720939659865797,1,0.1,linear,scale
MS,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.12520363085005948,0.5719931636280907,1,0.2,linear,scale
PPL,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.007609804226218012,0.1216043001461902,1,1.0,rbf,scale
SONY,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.20686169683901495,-0.5588254876721094,0,0.8,linear,scale
WFC,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.9879128220145541,-0.28230715138547235,1,0.7,linear,scale
PFE,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.057039855172588694,-0.7549498355630588,0,0.6,linear,scale
PCG,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.154440707738031,-0.4942210996084832,0,0.4,linear,scale
RIG,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.6282423092031904,0.3188865491941431,1,0.2,linear,scale
CCL,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.2448773685450763,0.47745569300341323,1,0.8,linear,scale
B,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.5930405217494245,0.35684677813119364,0,0.9,linear,scale
CSCO,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.29320443979528804,-0.4914506301260136,0,0.1,linear,scale
HAL,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.09347189133057787,0.5217320849064023,1,0.6,linear,scale
LOW,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.01835921707872091,0.7431490474539268,1,0.1,linear,scale
CSX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.29868395280375165,-0.22255489799790812,1,0.6,linear,scale
WDC,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.03980768296695722,-0.9658009687496619,0,1.0,linear,scale
NOK,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.06475478011735497,-0.38974190391556746,0,0.3,linear,scale
HD,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.04012790713457262,0.41132455350093056,1,0.3,linear,scale
MNST,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.23834923819454107,0.03830933516089107,1,1.0,linear,scale
SBUX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.321120574992007,-0.2747790056223596,1,0.4,linear,scale
RF,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.050921969937451815,-0.16956796389316048,0,0.3,linear,scale
IPG,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.30233647938461544,-0.1496328627891952,1,0.2,linear,scale
VLY,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.09197683401653847,0.19901223977094973,1,0.3,linear,scale
UNH,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.14644549246717647,-0.3459191217513979,0,0.2,linear,scale
NGD,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.2638376437536115,3.6388318916233393,1,0.5,linear,scale
HL,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.47013868859553737,0.14785910246399792,0,0.5,linear,scale
SLB,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.11899437516757876,-0.5657168972621586,0,0.6,linear,scale
CMCSA,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.2709259952991804,0.022720575886492733,0,0.3,linear,scale
EXAS,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.6946580251798755,0.8722848097808119,1,1.0,rbf,scale
BAX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.20135644617648912,-0.13414670879540527,1,0.7,linear,scale
NEE,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.008834794008673095,0.20592535480048196,1,0.4,linear,scale
BKR,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.6351649465538907,0.004848275878594106,1,0.2,linear,scale
AMD,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.2641188473082389,-0.6218365526992584,0,0.6,linear,scale
LEN,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.026446691803046193,0.6673098031790996,1,0.1,linear,scale
KO,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.0553593790963488,-0.4891564847698975,0,0.6,linear,scale
CPRT,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.13325279023783596,-0.26396160067820423,0,0.9,rbf,auto
BP,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.0669657790105195,-0.47809068361334556,0,0.4,linear,scale
XOM,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.26960263841515214,-1.341796100022021,0,0.9,linear,scale
JHX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.5693863701315244,-0.5418511970881678,1,0.3,linear,scale
ABT,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.11695578492972683,-0.3367608114600623,0,0.5,linear,scale
ITUB,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.19647241570075846,-0.17321514804377047,1,0.1,linear,scale
^VIX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-2.0482324867736668,1.1054964005256007,1,0.1,linear,scale
APA,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.6116717122510741,0.037339677539693375,1,0.1,linear,scale
SHEL,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.0750932057590418,-0.3577433778426987,0,0.2,linear,scale
CNQ,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.058788975620061024,0.2780655793963596,1,1.0,linear,scale
TEVA,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.2429844612327544,-0.19201560342755636,1,1.0,linear,scale
BCS,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.056492756028239575,-0.5080630094083246,0,0.1,linear,scale
LYG,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.4480670803637834,-0.15150459007307482,1,0.6,linear,scale
TSCO,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.0614790482250162,-0.6574359449316187,0,0.1,linear,scale
VZ,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.18253277381489103,0.1436760811689228,1,0.1,linear,scale
BMY,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.2400266583657724,-0.23566538767963865,1,0.2,linear,scale
NEM,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.1189559232526879,-0.5362792485035525,0,0.7,linear,scale
USB,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.7796190439723194,-0.23718030754505598,1,0.5,linear,scale
CLF,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.1742532778971859,0.5401849443718767,1,0.3,linear,scale
BBD,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.14369143757384467,0.10442404965607784,0,0.1,linear,scale
DIS,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.15837910907180092,0.24540042749695884,1,0.7,linear,scale
LUV,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.946238824379411,0.2967838014176153,1,0.3,linear,scale
WIT,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.6712573518538404,-0.7348106464303548,0,0.5,linear,scale
BSX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.36495673875038864,-0.3378339768888585,0,1.0,rbf,auto
BB,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.8009743796515576,0.15498394934015655,1,0.1,linear,scale
LNW,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.19614822321659534,0.41325924687514237,1,0.2,linear,scale
CVX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.2264841256795031,-0.6905307762588533,0,0.4,linear,scale
BBWI,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.13400230753703143,0.5369093709749438,1,0.8,linear,scale
FAST,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.009676258427627874,-0.1035328690817774,0,0.1,linear,scale
CCJ,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.5797305259842797,-0.41201925417171953,0,0.9,rbf,0.01
GOOG,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.4794870989189059,0.25564679379497157,1,0.8,linear,scale
ES,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.01655632211749211,-0.5019603087949924,0,0.1,linear,scale
KR,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.38600197198775554,-0.23169265449896512,1,0.1,linear,scale
HPQ,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.026693713846556402,-0.14671956953624976,0,0.2,linear,scale
IRM,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.158215356629596,0.22362504009216067,1,1.0,linear,scale
ON,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.10972427961214223,0.1586335888903136,1,0.3,linear,scale
AZN,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.03608414400857786,-0.7390300656129769,0,0.9,linear,scale
TGT,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.3075172767361239,-0.07251322305632053,1,0.1,linear,scale
HST,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.5526596413846406,-2.0127007140144464,0,0.1,linear,scale
T,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.1428435519655131,-0.2623153783325327,0,0.7,linear,scale
GOOGL,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.47948769913217454,0.2556461876764142,1,0.8,linear,scale
LUMN,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.23106072972364322,0.004201186324383582,0,0.4,linear,scale
VALE,2008-02-12,2008-08-11,2008-08-12,2009-02-10,0.16495190141277982,-0.2554473036552144,0,0.2,linear,scale
TJX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.3066974310419315,0.018894715264571035,1,0.1,linear,scale
CRM,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.08160032542050964,0.19595691059285714,1,0.2,linear,scale
NFLX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.20221982110332978,-0.6091309635593432,0,1.0,linear,scale
LRCX,2008-02-12,2008-08-11,2008-08-12,2009-02-10,-0.3226929462411812,-0.5008294309305055,0,1.0,linear,scale
CDE,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.1752047862296391,0.2667538114354131,1,0.1,linear,scale
ORCL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.9379316473653942,-0.2776869225260494,1,0.2,linear,scale
AMZN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.4752457633686399,-0.43750939734701905,1,0.2,linear,scale
ASX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.6331474978845277,-0.13214168258575232,1,0.1,linear,scale
PTEN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.5672684253857793,0.09406308956087138,0,0.1,linear,scale
FHN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.3764835924279031,-0.3583236221774711,0,0.9,linear,scale
KMB,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.6524256844006578,-0.05024049998768819,1,0.3,linear,scale
OXY,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.42536817859154386,-0.44197397052657483,0,0.7,linear,scale
ERIC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.15591261753258284,-0.05451134985505263,0,0.4,linear,scale
AES,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.270828500521256,-0.3477715242649176,0,0.4,linear,scale
MSTR,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.0801999016713925,-0.4783545681694945,0,0.4,linear,scale
MRK,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.43801654835527876,0.32256838935540366,1,0.1,linear,scale
NVDA,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.40577855317634454,0.12262351474954108,0,1.0,rbf,0.01
CAG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.023075412215512965,-0.226207793146535,0,0.1,linear,scale
MCHP,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3214112488227428,0.36737590882448184,1,0.1,linear,scale
FE,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.4067766158424295,0.05449950963658057,1,0.1,linear,scale
BA,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.19396835591361866,0.21529054302447193,1,1.0,linear,scale
NVO,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.33138213167921393,0.11660155003670182,1,1.0,rbf,0.01
EQT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.45094634563102554,0.1471817419488543,0,0.9,linear,scale
INFY,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.7566755114741573,0.5440271564958956,1,0.6,linear,scale
UMC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.9721035023591011,-0.4770977992079592,1,0.8,linear,scale
JNJ,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.7282398761167324,0.1453324078587029,1,0.3,linear,scale
PBR-A,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.8805554283227949,-0.35641131094566103,0,0.8,linear,scale
KEY,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.27458312129315754,-1.285972955054108,0,0.3,rbf,auto
CNC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.7365357523263253,-0.09924391647769144,1,0.2,linear,scale
MDLZ,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.18940796521854525,-0.2964468940304134,0,0.1,linear,scale
MDT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.1559818506983528,0.41789568532755583,1,1.0,linear,scale
GAP,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.7756644648300195,0.1314243035274154,1,0.9,rbf,0.01
MSFT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.723088957279482,-0.0043355508055284014,1,0.6,linear,scale
GSK,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.15789850974432681,-0.24063868084077372,0,1.0,linear,scale
TXN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.5414653948591701,-0.19771764438895906,1,0.3,linear,scale
GGB,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.4923520329411947,0.517246965544345,1,0.3,linear,scale
KGC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.8561440253482996,0.12798068836237017,1,0.3,rbf,scale
PLUG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.7626700998086137,-2.308585443173632,0,0.1,linear,scale
INTC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.1377228170318805,-0.2540640180740557,1,0.6,linear,scale
ABEV,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.17172778839292244,0.14992193660729128,1,0.6,linear,scale
FCX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.28800091962670826,0.3312500556330081,1,0.9,linear,scale
EQNR,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.2835058157977284,-0.4406069767202379,0,0.9,linear,scale
NKE,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.31503704945686906,-0.16646370498741198,1,1.0,linear,scale
AAPL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.049750807870661024,0.30640528113947213,1,0.5,linear,scale
AMAT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3956742346076673,0.15127817327163218,1,0.3,linear,scale
IAG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.17401199095165537,-0.24335207610787668,0,0.7,linear,scale
HBAN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-2.0161295451086043,1.5760906343815806,1,1.0,rbf,0.01
F,2008-08-12,2009-02-10,2009-02-11,2009-08-11,1.4086902205445802,0.4957389683211758,0,0.6,linear,scale
BAC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,1.0118393033410207,0.6753327038155424,0,0.1,linear,scale
TU,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.026172024399138797,-0.30651380443464615,0,0.4,linear,scale
MRVL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.12570453016761535,-0.5527958444337081,0,0.2,linear,scale
QCOM,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.7795108959280395,-0.2359046314450408,1,0.1,linear,scale
EXC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.539949862360568,0.12410298065395951,1,0.1,linear,scale
PBR,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.4544270460975607,-0.17051858687658258,0,0.1,linear,scale
TSM,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.5581046779911297,-0.05701300233482665,1,0.1,linear,scale
CTRA,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.32832093773385707,0.7486440380226344,1,0.9,linear,scale
VTRS,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.548162817711924,-0.20531010698703042,0,0.5,linear,scale
MU,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.8521176078420638,0.08520509835947332,0,0.2,linear,scale
C,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.40613819568413567,1.5490873787419988,1,0.3,linear,scale
DVN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.19999374187444385,0.48536124398962555,1,0.5,linear,scale
WMT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.25275811906107026,-0.2143659178793611,1,0.4,linear,scale
APH,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.21898943109201835,0.0806741048618484,1,1.0,linear,scale
MS,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.26620768937540656,-0.5260925823747502,0,1.0,rbf,0.01
PPL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.4740111880967459,-0.12491373583104877,1,0.5,linear,scale
SONY,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.02607549231666207,0.16654423661405068,1,0.3,linear,scale
WFC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.9552066664169676,0.002018301124144445,1,0.4,linear,scale
PFE,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.0321634542112799,-0.0050993566643850055,1,0.2,linear,scale
PCG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.8005241324563591,-0.2135444848863123,1,0.5,linear,scale
RIG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.3760322285810386,0.19814032573593557,0,0.3,linear,scale
CCL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.11973909270072236,-0.47322956512402825,0,0.2,linear,scale
B,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.4699011883855216,-0.22147673755687347,1,0.6,linear,scale
CSCO,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.37771131825526,0.02421998712886147,1,0.2,linear,scale
HAL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3059568933281517,0.12559725537523378,1,0.1,linear,scale
LOW,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.2497250083238614,0.21756731008631058,1,1.0,rbf,0.01
CSX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.03713165260608872,0.1724060559087322,1,0.1,linear,scale
WDC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.7059167858966627,0.7974548675208485,1,0.9,linear,scale
NOK,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.5013160861001333,0.6589725942634057,1,0.8,linear,scale
HD,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.20508366951968343,0.05903859802568854,0,0.2,linear,scale
MNST,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.6874059345148213,-0.35069848806911885,1,0.2,linear,scale
SBUX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.29567026474553565,-0.12619047667372957,1,0.7,linear,scale
RF,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.2727146993903253,-0.7921808894807844,1,0.6,rbf,auto
IPG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.32779946704235213,0.19532790328862848,1,0.1,linear,scale
VLY,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.5835585206604309,-0.47093062314794965,1,0.2,linear,scale
UNH,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.23036730104503458,0.3103821588775314,1,0.9,rbf,0.01
NGD,2008-08-12,2009-02-10,2009-02-11,2009-08-11,1.9046111090153408,-0.20306850555939354,0,0.1,linear,scale
HL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.09829518372896554,-0.04168515336006105,0,0.8,linear,scale
SLB,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.4636724981734922,-0.3114872823529987,1,0.4,linear,scale
CMCSA,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3434331929680359,-0.5495691756420582,0,0.2,linear,scale
EXAS,2008-08-12,2009-02-10,2009-02-11,2009-08-11,1.0465556928308481,-0.3817362492000569,0,0.1,linear,scale
BAX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.10703952501739679,-0.044291870100792774,1,0.8,linear,scale
NEE,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.675533242298028,-0.058168072450603285,1,0.9,linear,scale
BKR,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.1927676731647937,-0.3321993312891308,0,1.0,linear,scale
AMD,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.01862725974389,-0.9048232822603314,1,0.3,linear,scale
LEN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.2764736139075499,-0.10343958859043678,1,0.7,rbf,0.01
KO,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.384697365200258,-0.08814025507419498,1,0.8,linear,scale
CPRT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.13891375956028218,-0.10660442114147983,0,0.5,linear,scale
BP,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3724368426991903,-0.19332026185611081,1,0.8,linear,scale
XOM,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.1819555869132046,-0.21892009473455595,1,0.1,linear,scale
JHX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.18544868295070596,1.0217735930360756,1,0.3,linear,scale
ABT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3967168248902795,0.07216022450301982,1,0.2,linear,scale
ITUB,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.13908540730208996,0.09309967790304771,1,0.6,linear,scale
^VIX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.2101531313922036,-0.07150163230710002,1,0.2,linear,scale
APA,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.028781883952901485,0.6038666343008185,1,0.3,linear,scale
SHEL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.44888823135494993,-0.28024543489619896,1,0.3,linear,scale
CNQ,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.37107874943909164,0.24929929026319578,0,0.2,linear,scale
TEVA,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.32199396717617496,0.1228134844892971,1,1.0,linear,scale
BCS,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.4317590853889445,-0.8198833685206349,0,0.1,linear,scale
LYG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.2293066228814894,-1.8960485645057392,0,0.3,linear,scale
TSCO,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.28340954741165086,0.0038418104203217247,1,0.8,linear,scale
VZ,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.04562642112895391,-0.1038547200511428,0,0.6,linear,scale
BMY,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.4288621932490344,-0.08906258480205395,1,0.2,linear,scale
