Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down
CMCSA,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.06115396409579001,-0.08375755542813862,0.11113450968372716,0.023270193586099736,0.5502697971118549,0,0,0.5555555555555556,-0.5555555555555556
EXAS,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.10598978992850544,0.49311901296448396,0.05225574598869291,0.8328323783791922,2.0282896727077535,1,0,1.1111111111111112,-0.5555555555555556
BAX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,-0.022816330862104,0.09125503639828242,0.2281136711524545,0.0,0,0,1.6666666666666667,-1.6666666666666667
NEE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.055105901743250904,-0.08819676129959442,0.058535098512271025,0.12156764585391594,0.941416400481478,0,0,1.1111111111111112,-1.1111111111111112
BKR,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.032218175391528305,0.018340177663143702,0.2119177288937101,-0.06973905225102658,0.15203152449641302,0,1,0.5555555555555556,-1.6666666666666667
AMD,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.5650268109784851,0.1950807529218124,0.8994934924993437,0.09497117835777988,0.628161088090248,0,1,0.0,-2.2222222222222223
LEN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.05502402197348731,-0.02793281933834929,0.1689082241558528,0.0008426462660395921,0.32576283510456105,0,0,1.1111111111111112,-1.1111111111111112
KO,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.01566522155950069,0.037992388148651704,0.017357262833908992,0.09959761415768213,0.9025168143964066,0,0,1.1111111111111112,-0.5555555555555556
CPRT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,-0.0082705521119644,0.14157699945852803,0.10524803522781198,0.0,0,0,1.6666666666666667,-1.6666666666666667
BP,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.06335416819288792,0.04441815585331112,0.0551141471233777,0.12784684556936268,1.1495082750906809,1,0,0.0,-1.1111111111111112
XOM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.032398034109628215,-0.019253348881932798,0.005093005131869407,0.006129028450283978,6.361280476019546,1,0,1.1111111111111112,-0.5555555555555556
JHX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0600210227624655,0.032117587511930897,-0.008408993073847616,-0.07506186760870555,-7.137718182826651,1,1,2.2222222222222223,-1.1111111111111112
ABT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.06615284061150241,-0.0128100635328262,0.08834155899424241,0.16384515632506386,0.7488303507957548,0,0,1.1111111111111112,-1.6666666666666667
ITUB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.029937877735852922,-0.0871241976112759,0.25789697164939535,0.1855963407875336,0.11608464242283828,0,0,1.6666666666666667,-1.1111111111111112
^VIX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.17595973286013433,-0.032219090836531517,0.1886799503953785,0.1613748395019654,0.9325830990066036,0,0,1.1111111111111112,-0.5555555555555556
APA,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.11157539528218151,-0.16716294051809283,-0.15629283646487857,-0.1146884663371007,-0.713886815326013,1,0,0.5555555555555556,0.0
SHEL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0271597992434664,0.0342008569349989,0.13615680893541013,0.15262039313184803,0.1994744108342788,0,0,1.1111111111111112,-1.6666666666666667
CNQ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1166764148212414,-0.06836967829907598,0.10673815845891081,0.0799700876028824,1.0931087486033062,1,0,0.5555555555555556,-2.2222222222222223
TEVA,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.15291350028759065,0.6619870780774991,-0.3841171144896123,-0.5432810697523875,-0.3980908283422136,1,1,1.1111111111111112,0.0
BCS,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.09234639463790639,0.016810164139390002,0.25584701573907953,-0.08980596631292635,0.36094380218248867,0,1,1.1111111111111112,-2.2222222222222223
LYG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.20948426490260882,0.01098728588553588,0.13670824452956218,0.0856379080638539,1.532345511592824,1,0,0.0,-0.5555555555555556
TSCO,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0467720977979412,0.09179559168903409,0.031243536195919623,-0.10274718738247872,1.4970167750745702,1,1,1.1111111111111112,-0.5555555555555556
VZ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.13059778466588762,0.0919090861904182,-0.014310124404936992,0.029035228430716896,-9.126250825662382,1,1,0.5555555555555556,-0.5555555555555556
BMY,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0423855127635559,0.0423844995376615,0.04738062455748766,0.15193851750991189,0.894574800552257,0,0,1.1111111111111112,-0.5555555555555556
NEM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.18570574431526238,-0.0797748215535162,-0.14482123607410266,0.12983980474484408,-1.282310173214098,1,0,1.1111111111111112,-1.1111111111111112
USB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0801579063229441,0.044481496316901015,0.2130692406797541,0.03355163295615972,0.3762059040864678,0,1,0.0,-1.6666666666666667
CLF,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.16815659787021833,-0.14267020695305604,0.4681854858158059,-0.08592092416912307,0.3591666187114026,0,0,0.0,-2.2222222222222223
BBD,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.07952527846906929,-0.16929977466703192,0.1844654385898233,0.2919555783616919,0.4311120775632199,0,0,1.6666666666666667,-1.1111111111111112
DIS,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.05548706171277849,-0.017635221597592,0.20452013784895018,-0.11011594460328022,0.271303658878613,0,1,1.1111111111111112,-1.6666666666666667
LUV,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.07447748481223312,-0.12148614609613412,0.3779778937452809,0.05091141909169192,0.1970419065365327,0,0,0.0,-1.6666666666666667
WIT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0075266973980887,-0.0159172153881768,0.03833631787366099,0.10947564063870172,0.19633334173859002,0,0,1.6666666666666667,-1.6666666666666667
BSX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.049743324139686705,0.033058770345956015,0.17777204662710117,0.0,0,0,1.6666666666666667,-1.6666666666666667
BB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.16289207177819098,-0.6554121115179288,-0.08560071840714739,0.37815326333423,-1.9029287932306653,1,0,0.5555555555555556,0.0
LNW,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.49512671078766607,0.15691277684042407,0.6901762756010115,0.7650844919476633,0.7173916697679958,0,0,0.0,-0.5555555555555556
CVX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.08299123010563256,0.03211130992226749,0.10974127454889589,0.10090762575852848,0.7562444526617496,0,0,0.0,-1.1111111111111112
BBWI,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.18991130878828097,-0.06679910285487665,-0.3675407051934188,-0.18484636673537186,-0.5167082342303824,1,1,1.1111111111111112,-0.5555555555555556
FAST,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.12791698644530922,-0.030928697860701203,0.27828544521122994,-0.10494116305706433,0.45966107335658546,0,1,0.0,-1.6666666666666667
CCJ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.2733928970213105,-0.03659803374858029,0.27900631058071185,-0.05248386012446091,0.9798806932082724,0,1,0.5555555555555556,-2.2222222222222223
GOOG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.14984842623330188,-0.01760668842089072,0.07233864297354213,0.13718042003459055,2.0714851713227325,1,0,0.0,0.0
ES,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.11745773917354259,-0.0165311080696167,0.09720963384962501,0.04750587344843251,1.208293196076015,1,0,0.5555555555555556,-1.6666666666666667
KR,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1006618223613276,0.004552445053549802,-0.040617196907484714,-0.2917428533914093,-2.478305496822165,1,1,1.1111111111111112,-1.1111111111111112
HPQ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1751989646795351,0.07767151228003992,0.17206062849615172,0.1531768880357098,1.0182397112623216,1,0,0.0,-1.6666666666666667
IRM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.2652002728630645,0.047362365601845105,-0.007232391077148606,0.16343044090704587,-36.66840883383488,1,0,0.0,-1.1111111111111112
ON,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.2912703872255426,-0.16511351013845366,0.2565265139011954,0.1771025312600031,1.1354396970354856,1,0,0.5555555555555556,0.0
AZN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0519215342862209,-0.17150981791875622,-0.0412813319673733,0.09067280456679884,-1.257748522437626,1,0,1.6666666666666667,-0.5555555555555556
TGT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0471049718330781,0.2076646944410663,-0.2223525124139267,0.1450714542155364,-0.21184816542746543,1,1,1.1111111111111112,-1.1111111111111112
HST,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.12390991097660672,-0.0267413421036989,0.16341584215265229,0.057618154296082705,0.7582490739230672,0,0,1.1111111111111112,-1.6666666666666667
T,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.10188399515648001,0.0474910731608086,0.06312607686128724,-0.04174748196667863,1.6139763505398748,1,1,0.5555555555555556,-1.1111111111111112
GOOGL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.13572486998423391,0.03907977906104125,0.06004822681594796,0.12740341003358677,2.26026441047527,1,0,0.0,-0.5555555555555556
LUMN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.32346645549122577,0.023718507695904823,-0.09437255926860853,-0.11942254267733109,-3.4275477744601286,1,1,0.0,-0.5555555555555556
VALE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.614751631109222,0.03453534022911617,0.6312671545338713,0.19199309630377,0.97383750555366,0,0,0.0,-1.1111111111111112
TJX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.016260538742248497,-0.0618267597681151,0.04523408251047981,-0.06328068499218001,0.3594753743149596,0,1,1.1111111111111112,-1.6666666666666667
CRM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.001096855550609904,0.086942664924998,0.11676012148722709,0.16125522390419603,0.009394093947820138,0,0,0.0,-2.2222222222222223
NFLX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.08339752851518445,-0.2004559236328951,0.43778812519658267,0.2928418548237335,0.19049746604647155,0,0,0.0,-1.1111111111111112
LRCX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.11558099142794137,0.24554661951341297,0.3177893580120659,0.34684810449202924,0.36370315277691884,0,0,0.0,-1.6666666666666667
CDE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.03577331235255089,0.18936870191218957,-0.09379489485624794,0.0,0,1,2.2222222222222223,-1.6666666666666667
ORCL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.16118534738435678,0.1335885828333152,0.0826838771403553,-0.02264613292995841,1.9494168991464416,1,1,0.5555555555555556,-0.5555555555555556
AMZN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1664381185464523,0.19202680769331248,0.1462607416649527,0.49075126132988695,1.1379548377220798,1,0,0.0,-0.5555555555555556
ASX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,-0.030125252676204698,-0.00414451532696471,0.16714980101566124,-0.0,1,0,2.2222222222222223,-2.2222222222222223
PTEN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1477523688989922,0.3373986548973567,-0.18684104478736974,0.024977944918726507,-0.7907918148666878,1,1,1.6666666666666667,0.0
FHN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.000957174061501585,0.020723247641132377,0.009034694804895592,0.08028655914092582,0.10594426067197367,0,0,0.5555555555555556,-1.6666666666666667
KMB,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0280976497693078,-0.08229985345985756,-0.06893794698921982,-0.0,1,1,1.6666666666666667,-1.6666666666666667
OXY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.007332235360137597,-0.07258447119616511,0.025745854216882358,0.0689804073974884,0.28479285629332984,0,0,0.5555555555555556,-1.1111111111111112
ERIC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.093102887746425,0.0288953835828154,-0.09858923918696962,0.15122772550505245,-0.9443514171953389,1,0,1.1111111111111112,-0.5555555555555556
AES,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.030428660847097205,-0.08382159535892615,0.03742841418839248,0.011251176104793792,0.8129829036821421,0,0,0.0,-0.5555555555555556
MSTR,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.28858607867197017,0.037228774575820044,-0.34857612430192864,0.06037829980162215,-0.8278997285023558,1,0,1.6666666666666667,-0.5555555555555556
MRK,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.04898547343121749,0.189145460843919,0.05678868395559859,-0.16373847437466785,0.862592157788298,0,1,0.0,-1.6666666666666667
NVDA,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.16665920215585733,0.1369008028318459,0.6044147878059825,0.3250043477313475,0.27573647355788233,0,0,0.0,-1.6666666666666667
CAG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0703584634544823,0.0730615706150621,-0.1609603683136447,0.07878873295249948,-0.4371166902239125,1,0,2.2222222222222223,-0.5555555555555556
MCHP,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.13679987432962828,-0.002986035364634109,0.2144838836254624,0.11758968861415998,0.6378095734619947,0,0,0.0,-1.6666666666666667
FE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.008959310741663704,0.2838214975753648,0.02896371125020551,0.136823368927138,0.30932882406774215,0,1,0.0,-1.6666666666666667
BA,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.17800855447619257,0.21675751397696785,0.3886957920201148,0.24948156052069176,0.4579636778444484,0,0,0.0,-1.6666666666666667
NVO,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.17516046398279342,-0.0848438353253344,0.4185275532940186,0.014938023813651814,0.41851596771632843,0,0,0.0,-1.6666666666666667
EQT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0970838108666658,-0.017826257497330925,0.14731256540010065,-0.23987709411251698,0.6590327892463643,0,1,0.0,-1.1111111111111112
INFY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0270219405780438,0.0276403069891285,-0.031134978857415993,0.21230334276963403,-0.8678965449693082,1,0,1.6666666666666667,-2.2222222222222223
UMC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.2784171728693152,-0.1083951496787783,0.331443883852598,0.012260467944650025,0.840013005016363,0,0,0.0,-0.5555555555555556
JNJ,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.08626165222519289,0.017880119603207078,0.07270323717853804,-0.012184528455618345,1.1864898396939234,1,1,0.0,-0.5555555555555556
PBR-A,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.21858480948648293,0.2784859557624061,0.22251913738842782,0.3094140210655887,0.9823191481500435,0,0,0.0,-2.2222222222222223
KEY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0589106942283458,-0.0977541701806264,0.07367222965878367,0.11568817147492882,0.7996322970160317,0,0,1.1111111111111112,-1.1111111111111112
CNC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.17514680614143902,0.17543006833673863,0.3454289886826803,0.1540073711900364,0.5070414235046534,0,1,0.0,-2.2222222222222223
MDLZ,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.017691262367523296,-0.017484535763064607,-0.07191878109837518,0.04068442729877149,-0.24598946335483685,1,0,1.6666666666666667,-0.5555555555555556
MDT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.033419276805350596,0.014605455990331702,0.0003343927167750796,0.009646358895907682,99.94020541969276,1,1,1.6666666666666667,-1.1111111111111112
GAP,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.26428694782574164,0.023682689721222918,0.22971160802717583,0.1571412046918561,1.1505162934320472,1,0,0.0,0.0
MSFT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0538740793672296,-0.05535202286281671,0.16015228325555048,0.21286866791102463,0.3363928273271275,0,0,0.0,-2.2222222222222223
GSK,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10048125222991033,0.013242334187372307,-0.023958901483518116,-0.06981712072585775,-4.193900638517744,1,1,0.0,0.0
TXN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.05009507039089099,0.08187240559626982,0.21672762064602163,0.0,0,0,1.6666666666666667,-1.6666666666666667
GGB,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0689252168716751,-0.19547314508546054,0.10137730906811943,0.2832353007059812,0.6798880095087306,0,0,0.5555555555555556,-2.7777777777777777
KGC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0335977828121604,0.27419809985562343,-0.12225027605439807,0.0,0,1,1.6666666666666667,-1.6666666666666667
PLUG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,-0.028144630959971603,1.0744243827327475,-0.1733269361257714,0.0,0,1,2.2222222222222223,-1.6666666666666667
INTC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.03130413334697741,-0.13750375225881917,0.06994624332125843,0.3478133848823968,0.44754559874215993,0,0,0.0,-1.1111111111111112
ABEV,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.25919135262065723,0.021966028697519215,0.2349695372308986,0.09328652554456299,1.1030849176246895,1,0,0.0,-0.5555555555555556
FCX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0738361924050507,-0.0313671879535861,0.14172126108469096,0.2905581652786352,0.5209958748597859,0,0,1.1111111111111112,-1.1111111111111112
EQNR,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.06267690343505748,0.20973425110854732,0.17075490458423553,0.18727009210471435,0.36705770523937237,0,1,0.0,-1.1111111111111112
NKE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.18410278513345024,0.018890165733905583,-0.013335237762861208,0.21055417562283898,-13.805736981021713,1,0,0.0,-0.5555555555555556
AAPL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1413154131675976,0.15668800900704663,0.11846713995831964,0.11476384578556821,1.1928659138501754,1,1,0.0,0.0
AMAT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.06364219313144709,0.07280321327738401,0.2188362300100736,0.2594992278468243,0.2908211000002946,0,0,0.0,-1.6666666666666667
IAG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0363571213437458,-0.013854902088106198,0.5277340263505929,-0.14938605879981431,0.06889288832703094,0,1,1.6666666666666667,-1.6666666666666667
HBAN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.07624015189918461,0.0743515889944541,0.04993660735656157,0.1579408410365017,1.5267387180472283,1,0,1.1111111111111112,-2.2222222222222223
F,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.14408358808721972,-0.0889767645583905,0.036764209963430515,-0.037065553237848506,3.919126461048399,1,0,0.0,0.0
BAC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0752351612058743,-0.009901177306924289,0.10258952477385949,0.21329311192015998,0.7333610460884475,0,0,1.1111111111111112,-1.6666666666666667
TU,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.039097533915789094,-0.04203852654252101,0.14228250285958,-0.006831070206615072,0.27478806690921675,0,0,0.0,-1.6666666666666667
MRVL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0665156340398163,0.2508445581563251,0.15169544747497876,0.230315571257192,0.4384814122440137,0,1,0.0,-2.2222222222222223
QCOM,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0411332176639991,-0.22203477764447663,-0.059872580310810074,0.11107288069394643,-0.6870126099538162,1,0,1.1111111111111112,-1.6666666666666667
EXC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0404842734411367,0.04260455885772289,0.04869285700248158,0.0557285779336719,0.8314211967285768,0,0,1.1111111111111112,-0.5555555555555556
PBR,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.07248084001230591,0.1563350085168897,0.18175469956815082,0.3570126374934285,0.39878385639832364,0,0,0.5555555555555556,-3.3333333333333335
TSM,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.12933359740189942,0.1594468627283482,0.1877121272348372,0.1466676783111731,0.6889996896156669,0,1,0.0,-2.2222222222222223
CTRA,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.09736946157164279,0.1999921095566221,0.16134307105039844,-0.07411602944172033,0.6034932949877201,0,1,0.5555555555555556,-1.6666666666666667
VTRS,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.30452990397599394,-0.2615145600811945,-0.2633665009445187,0.27725017196528917,-1.15629703429954,1,0,1.1111111111111112,0.0
